Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ35,OUT013,2377.353494
FDZ39,OUT013,1395.853522
FDZ40,OUT013,909.4392114
FDZ44,OUT013,946.8646933
FDZ46,OUT013,1630.815376
FDZ47,OUT013,1944.768388
FDZ48,OUT013,1434.331596
FDZ50,OUT013,5810.306073
FDZ55,OUT013,3705.122713
FDZ58,OUT013,2176.5591
FDZ60,OUT013,818.4952902
NCA41,OUT013,3488.148481
NCA53,OUT013,759.8542382
NCB07,OUT013,3381.158385
NCB19,OUT013,1508.714741
NCB30,OUT013,2837.987662
NCB31,OUT013,3083.655042
NCC18,OUT013,2362.717457
NCC55,OUT013,609.0997187
NCD31,OUT013,2599.901449
NCD55,OUT013,464.1929308
NCE06,OUT013,1295.950876
NCE07,OUT013,1729.5585
NCE43,OUT013,3053.919327
NCE55,OUT013,4277.030859
NCF06,OUT013,2365.758278
NCF07,OUT013,1724.379081
NCF30,OUT013,1834.667298
NCF54,OUT013,2453.591206
NCG42,OUT013,1943.084241
NCG54,OUT013,3967.568905
NCH06,OUT013,2492.537098
NCH30,OUT013,1755.321935
NCH42,OUT013,4309.310337
NCH55,OUT013,1599.939353
NCI18,OUT013,2837.787169
NCI29,OUT013,1681.515209
NCI31,OUT013,589.9525748
NCI54,OUT013,1572.805879
NCJ19,OUT013,1327.668972
NCJ42,OUT013,1783.090306
NCJ43,OUT013,2160.268991
NCK07,OUT013,2773.228212
NCK31,OUT013,774.4735671
NCK42,OUT013,4262.996303
NCL06,OUT013,3033.569221
NCL07,OUT013,463.1403391
NCL17,OUT013,2853.22518
NCL29,OUT013,2338.156985
NCL30,OUT013,3233.56164
NCL41,OUT013,352.7351674
NCL54,OUT013,3629.570021
NCL55,OUT013,3573.197889
NCM05,OUT013,4503.805889
NCM06,OUT013,2325.726378
NCM18,OUT013,1936.066963
NCM29,OUT013,2172.348734
NCM31,OUT013,2316.754287
NCM42,OUT013,1553.625319
NCM53,OUT013,1661.691399
NCM55,OUT013,2471.017446
NCN05,OUT013,2637.326931
NCN14,OUT013,2065.886604
NCN29,OUT013,327.8472219
NCN54,OUT013,830.2843171
NCN55,OUT013,4711.821396
NCO02,OUT013,1354.685492
NCO07,OUT013,2526.220032
NCO17,OUT013,2165.331456
NCO41,OUT013,1886.712109
NCO42,OUT013,2714.984806
NCO53,OUT013,3825.118165
NCO55,OUT013,1287.951179
NCP05,OUT013,2939.888562
NCP06,OUT013,1888.750461
NCP17,OUT013,970.0684921
NCP18,OUT013,3058.530681
NCP42,OUT013,2777.157888
NCP43,OUT013,2273.598028
NCP54,OUT013,2271.843709
NCQ29,OUT013,1829.17043
NCQ30,OUT013,821.8635836
NCQ54,OUT013,3692.772304
NCR18,OUT013,628.7480968
NCR29,OUT013,1163.113806
NCR38,OUT013,3978.79655
NCR41,OUT013,2023.665982
NCR42,OUT013,116.9546311
NCS30,OUT013,2100.371512
NCS38,OUT013,1719.934805
NCS41,OUT013,2130.44556
NCS42,OUT013,2018.870842
NCT18,OUT013,4246.856564
NCT29,OUT013,1733.618497
NCT30,OUT013,489.9229496
NCT42,OUT013,2043.431314
NCT53,OUT013,1848.818808
NCU05,OUT013,1089.666298
NCU29,OUT013,2727.381997
NCU30,OUT013,2853.926908
NCU42,OUT013,4172.122555
NCU54,OUT013,3868.274423
NCV05,OUT013,1953.610158
NCV17,OUT013,3041.288227
NCV18,OUT013,2982.343093
NCV42,OUT013,1475.499626
NCW05,OUT013,3389.345209
NCW06,OUT013,2311.912366
NCW30,OUT013,3821.609526
NCW41,OUT013,3206.615293
NCW42,OUT013,2795.683502
NCX06,OUT013,3053.919327
NCX17,OUT013,3520.334396
NCX18,OUT013,2543.261992
NCX41,OUT013,2491.83537
NCX54,OUT013,1769.256244
NCY05,OUT013,706.6398811
NCY06,OUT013,2503.20336
NCY41,OUT013,719.972709
NCY54,OUT013,3498.639312
NCZ17,OUT013,866.6338164
NCZ18,OUT013,4468.702792
NCZ54,OUT013,3424.431598
DRB01,OUT017,1628.945714
DRC25,OUT017,1211.29873
DRC49,OUT017,3034.983067
DRD15,OUT017,2707.152639
DRD25,OUT017,1867.393359
DRD60,OUT017,2795.642359
DRE01,OUT017,3120.717052
DRE12,OUT017,1659.905208
DRE13,OUT017,1665.954217
DRE27,OUT017,1067.745337
DRE37,OUT017,2029.037643
DRF03,OUT017,588.3494716
DRF15,OUT017,1027.021695
DRF25,OUT017,842.0302092
DRF36,OUT017,4818.607178
DRF48,OUT017,1606.083318
DRF49,OUT017,1445.689321
DRF51,OUT017,692.3019283
DRG01,OUT017,1314.587769
DRG03,OUT017,2970.682578
DRG11,OUT017,1643.520491
DRG23,OUT017,1893.190103
DRG25,OUT017,4901.126139
DRG27,OUT017,557.842462
DRG36,OUT017,3855.885972
DRG37,OUT017,1767.344861
DRG39,OUT017,1053.575415
DRG48,OUT017,2691.189787
DRH03,OUT017,800.1838594
DRH11,OUT017,1008.088773
DRH13,OUT017,868.7710473
DRH15,OUT017,872.3432967
DRH49,OUT017,597.9945449
DRH51,OUT017,1037.381218
DRH59,OUT017,681.1088803
DRI11,OUT017,1500.855058
DRI47,OUT017,2443.418571
DRI49,OUT017,1525.350482
DRJ01,OUT017,1411.991102
DRJ39,OUT017,4583.55317
DRJ47,OUT017,3436.503896
DRJ59,OUT017,504.1634614
DRK11,OUT017,1733.731695
DRK37,OUT017,3828.022427
DRK47,OUT017,3479.799558
DRL11,OUT017,3352.627481
DRL23,OUT017,1840.422877
DRL47,OUT017,1458.335084
DRL59,OUT017,752.3157178
DRL60,OUT017,1729.581082
DRM11,OUT017,4004.015246
DRM47,OUT017,3178.230266
DRM48,OUT017,940.2160348
DRN35,OUT017,720.1654734
DRN36,OUT017,1440.330947
DRP35,OUT017,2331.96439
FDA02,OUT017,1816.131581
FDA03,OUT017,2425.200099
FDA07,OUT017,2065.78078
FDA14,OUT017,1414.610751
FDA16,OUT017,4684.647827
FDA19,OUT017,1516.777083
FDA21,OUT017,4104.752679
FDA22,OUT017,4184.294765
FDA26,OUT017,3572.820932
FDA36,OUT017,2135.13345
FDA37,OUT017,2315.770193
FDA38,OUT017,2063.331237
FDA45,OUT017,2991.401624
FDA48,OUT017,4639.28026
FDA49,OUT017,1123.115203
FDA51,OUT017,2280.523999
FDA52,OUT017,3104.999154
FDA55,OUT017,3720.854946
FDA56,OUT017,2954.821791
FDA57,OUT017,1085.963809
FDA58,OUT017,2360.542385
FDB02,OUT017,3900.181865
FDB03,OUT017,3920.329351
FDB05,OUT017,3322.191916
FDB10,OUT017,2282.667349
FDB12,OUT017,1872.430231
FDB14,OUT017,1614.656716
FDB16,OUT017,1235.426723
FDB22,OUT017,2376.546062
FDB27,OUT017,3559.865574
FDB37,OUT017,5519.41106
FDB38,OUT017,2606.313142
FDB40,OUT017,2685.974303
FDB41,OUT017,642.5285871
FDB45,OUT017,1327.328792
FDB46,OUT017,3862.316021
FDB47,OUT017,2467.709866
FDB52,OUT017,3182.445521
FDB56,OUT017,4115.843662
FDB59,OUT017,2682.616389
FDC02,OUT017,4888.623266
FDC04,OUT017,2697.191166
FDC11,OUT017,2154.066371
FDC22,OUT017,3024.980768
FDC23,OUT017,3433.646097
FDC26,OUT017,1264.719168
FDC32,OUT017,1330.734336
FDC33,OUT017,3841.835125
FDC34,OUT017,3092.853506
FDC35,OUT017,2592.262294
FDC37,OUT017,1993.79145
FDC38,OUT017,2203.720638
FDC45,OUT017,1805.533908
FDC47,OUT017,4165.957218
FDC53,OUT017,1339.355365
FDC56,OUT017,2357.684586
FDC57,OUT017,2020.10702
FDD02,OUT017,2111.056489
FDD14,OUT017,2605.717767
FDD16,OUT017,860.1976488
FDD20,OUT017,3250.985079
FDD22,OUT017,3600.827367
FDD23,OUT017,3546.767327
FDD33,OUT017,4612.845614
FDD36,OUT017,1621.44399
FDD40,OUT017,3682.155578
FDD45,OUT017,1597.867144
FDD46,OUT017,1815.417131
FDD47,OUT017,3444.600995
FDD48,OUT017,2150.494122
FDD51,OUT017,485.8259146
FDD52,OUT017,1886.147669
FDD58,OUT017,1393.177255
FDE04,OUT017,2636.320037
FDE09,OUT017,1043.668377
FDE11,OUT017,3649.588571
FDE14,OUT017,2014.748646
FDE21,OUT017,2444.84747
FDE22,OUT017,1851.854075
FDE26,OUT017,2108.484469
FDE28,OUT017,3114.715673
FDE29,OUT017,1126.925602
FDE35,OUT017,817.3306564
FDE38,OUT017,3913.756412
FDE39,OUT017,2941.390133
FDE45,OUT017,3344.054082
FDE50,OUT017,3828.022427
FDE52,OUT017,3705.851499
FDF08,OUT017,1336.021265
FDF09,OUT017,453.4375203
FDF10,OUT017,2171.034556
FDF20,OUT017,3524.619381
FDF29,OUT017,2312.674244
FDF32,OUT017,1952.162837
FDF33,OUT017,1967.594954
FDF38,OUT017,414.0237022
FDF39,OUT017,5855.809783
FDF44,OUT017,3640.83656
FDF50,OUT017,3806.588931
FDF53,OUT017,3823.914341
FDF58,OUT017,1040.715317
FDG04,OUT017,2409.124977
FDG05,OUT017,2476.461877
FDG10,OUT017,491.5415136
FDG31,OUT017,877.8207457
FDG35,OUT017,2013.891306
FDG44,OUT017,1195.98909
FDG46,OUT017,2300.885821
FDG52,OUT017,828.1902945
FDG60,OUT017,4929.132574
FDH05,OUT017,4309.561643
FDH08,OUT017,3327.55029
FDH21,OUT017,2331.96439
FDH22,OUT017,2183.358816
FDH26,OUT017,2098.849603
FDH31,OUT017,1341.308194
FDH32,OUT017,2313.626843
FDH41,OUT017,3153.819896
FDH45,OUT017,524.1680579
FDH46,OUT017,1540.353929
FDH47,OUT017,1582.030172
FDH56,OUT017,1509.53052
FDI04,OUT017,3273.813453
FDI09,OUT017,4308.132743
FDI10,OUT017,3515.807832
FDI16,OUT017,1095.489807
FDI19,OUT017,4204.299361
FDI20,OUT017,4011.942238
FDI21,OUT017,1107.193177
FDI24,OUT017,3824.450178
FDI28,OUT017,1289.462948
FDI32,OUT017,2136.511317
FDI35,OUT017,4356.000885
FDI36,OUT017,3182.874191
FDI50,OUT017,5611.765614
FDI60,OUT017,825.7849799
FDJ03,OUT017,700.5181019
FDJ04,OUT017,1504.869586
FDJ10,OUT017,2462.232417
FDJ20,OUT017,1461.764443
FDJ26,OUT017,2981.399326
FDJ32,OUT017,772.3203143
FDJ36,OUT017,1496.343817
FDJ40,OUT017,2655.848333
FDJ45,OUT017,716.4911598
FDJ46,OUT017,3335.230626
FDJ50,OUT017,1053.575415
FDK08,OUT017,1225.587727
FDK15,OUT017,1809.701532
FDK16,OUT017,2370.258903
FDK21,OUT017,3568.983316
FDK22,OUT017,2647.036785
FDK24,OUT017,769.2243648
FDK33,OUT017,3696.08735
FDK40,OUT017,4878.161678
FDK46,OUT017,2786.35451
FDK52,OUT017,4077.008209
FDK56,OUT017,2710.265599
FDK57,OUT017,4758.236164
FDK58,OUT017,1927.585761
FDK60,OUT017,1773.264588
FDL02,OUT017,1817.560481
FDL09,OUT017,1770.406789
FDL12,OUT017,1093.108308
FDL14,OUT017,2047.970565
FDL15,OUT017,1363.40851
FDL21,OUT017,591.564496
FDL24,OUT017,4656.903357
FDL27,OUT017,1247.429481
FDL28,OUT017,1647.99771
FDL33,OUT017,2485.571113
FDL38,OUT017,1531.780531
FDL40,OUT017,1124.748231
FDL44,OUT017,3402.781862
FDL51,OUT017,3029.029318
FDL56,OUT017,1637.876337
FDL57,OUT017,4804.913556
FDM09,OUT017,1457.477744
FDM10,OUT017,3164.870054
FDM14,OUT017,2290.288148
FDM16,OUT017,1574.290298
FDM22,OUT017,1100.252807
FDM27,OUT017,2573.734228
FDM28,OUT017,1768.263439
FDM32,OUT017,843.9439142
FDM34,OUT017,1970.452754
FDM38,OUT017,1354.596962
FDM39,OUT017,4112.802147
FDM46,OUT017,1900.436666
FDN01,OUT017,2217.856539
FDN03,OUT017,2901.23805
FDN09,OUT017,3181.445291
FDN15,OUT017,1586.078721
FDN21,OUT017,2000.663777
FDN23,OUT017,3063.084762
FDN25,OUT017,577.5612785
FDN27,OUT017,1949.019257
FDN31,OUT017,2494.323124
FDN32,OUT017,3839.310735
FDN33,OUT017,1445.689321
FDN38,OUT017,4119.041676
FDN45,OUT017,3720.854946
FDN48,OUT017,1616.942956
FDN49,OUT017,428.6699247
FDN50,OUT017,1366.98076
FDN52,OUT017,1684.672804
FDN57,OUT017,2608.762684
FDN58,OUT017,5594.142517
FDO01,OUT017,1985.599091
FDO03,OUT017,5222.628582
FDO09,OUT017,4421.253973
FDO11,OUT017,4676.074428
FDO16,OUT017,1786.124686
FDO24,OUT017,2623.459939
FDO25,OUT017,3525.81013
FDO27,OUT017,1913.582544
FDO28,OUT017,1163.838845
FDO33,OUT017,1954.734856
FDO36,OUT017,2816.361405
FDO39,OUT017,4239.545555
FDO44,OUT017,2312.674244
FDO48,OUT017,3142.864998
FDO49,OUT017,868.7710473
FDO51,OUT017,807.804658
FDO56,OUT017,980.7967876
FDO57,OUT017,2189.17648
FDO58,OUT017,2764.682864
FDP04,OUT017,1056.242694
FDP07,OUT017,2739.915269
FDP09,OUT017,3555.388355
FDP13,OUT017,557.2709021
FDP15,OUT017,5638.795634
FDP19,OUT017,2217.65241
FDP20,OUT017,1255.645654
FDP23,OUT017,3924.90183
FDP27,OUT017,3054.273213
FDP34,OUT017,2988.543825
FDP40,OUT017,1536.35301
FDP44,OUT017,1503.678836
FDP46,OUT017,1567.324412
FDP49,OUT017,838.6620883
FDP51,OUT017,1738.018395
FDP58,OUT017,2703.1211
FDP59,OUT017,1493.486018
FDQ03,OUT017,2187.359736
FDQ04,OUT017,280.5406507
FDQ07,OUT017,3795.157733
FDQ09,OUT017,2142.397024
FDQ10,OUT017,3489.373187
FDQ11,OUT017,2978.398637
FDQ12,OUT017,2859.228398
FDQ13,OUT017,1680.386105
FDQ14,OUT017,1446.760996
FDQ15,OUT017,1496.296187
FDQ19,OUT017,5006.15027
FDQ22,OUT017,646.3389864
FDQ25,OUT017,2701.620755
FDQ27,OUT017,1716.465823
FDQ31,OUT017,1131.688601
FDQ32,OUT017,2369.830234
FDQ37,OUT017,5197.622837
FDQ39,OUT017,3921.526055
FDQ45,OUT017,2563.44615
FDQ55,OUT017,2533.79648
FDQ56,OUT017,1851.854075
FDQ57,OUT017,2318.389843
FDQ58,OUT017,1780.170937
FDQ59,OUT017,1530.351631
FDQ60,OUT017,129.3154273
FDR07,OUT017,689.6227413
FDR09,OUT017,3493.864015
FDR11,OUT017,2711.873111
FDR13,OUT017,1284.580874
FDR16,OUT017,5045.445013
FDR31,OUT017,2722.482692
FDR32,OUT017,3961.743629
FDR35,OUT017,4455.513546
FDR37,OUT017,4166.875796
FDR40,OUT017,1757.784841
FDR43,OUT017,564.861932
FDR49,OUT017,679.0131607
FDR57,OUT017,2276.2373
FDR58,OUT017,1886.862118
FDS03,OUT017,1131.926751
FDS08,OUT017,2335.06034
FDS21,OUT017,504.9731713
FDS22,OUT017,487.2548144
FDS24,OUT017,1187.772916
FDS31,OUT017,2765.941657
FDS48,OUT017,1856.855224
FDS51,OUT017,1085.249359
FDS58,OUT017,3443.648395
FDS59,OUT017,1801.944648
FDS60,OUT017,2507.719059
FDT14,OUT017,2777.781112
FDT15,OUT017,1925.442412
FDT16,OUT017,5810.477939
FDT19,OUT017,3826.593528
FDT20,OUT017,870.1999471
FDT22,OUT017,1105.968406
FDT23,OUT017,1270.577657
FDT24,OUT017,1502.130861
FDT26,OUT017,2057.615638
FDT27,OUT017,3973.484422
FDT33,OUT017,2420.9134
FDT36,OUT017,668.9632324
FDT38,OUT017,1451.762145
FDT44,OUT017,1559.644076
FDT45,OUT017,995.943125
FDT47,OUT017,2399.122678
FDT50,OUT017,1423.18415
FDT51,OUT017,630.1447893
FDT56,OUT017,895.0628027
FDU04,OUT017,1725.825117
FDU07,OUT017,2135.3716
FDU08,OUT017,1676.635243
FDU09,OUT017,2284.810698
FDU12,OUT017,3552.244776
FDU14,OUT017,4393.866728
FDU16,OUT017,1440.330947
FDU23,OUT017,3056.416563
FDU31,OUT017,3202.521562
FDU32,OUT017,1852.2113
FDU33,OUT017,747.6717936
FDU35,OUT017,2009.390272
FDU36,OUT017,1812.661396
FDU37,OUT017,2246.230405
FDU40,OUT017,2356.255686
FDU43,OUT017,3069.276661
FDU45,OUT017,2168.533981
FDU49,OUT017,2112.985504
FDU52,OUT017,1888.826856
FDU55,OUT017,6355.210246
FDU56,OUT017,4221.922458
FDU57,OUT017,2421.985074
FDU58,OUT017,2690.189557
FDU59,OUT017,3530.09683
FDU60,OUT017,3387.445005
FDV02,OUT017,2864.372437
FDV03,OUT017,3296.043051
FDV04,OUT017,1541.578701
FDV08,OUT017,607.6396182
FDV11,OUT017,1832.028091
FDV13,OUT017,1980.455052
FDV14,OUT017,1037.381218
FDV21,OUT017,2149.065222
FDV23,OUT017,2191.074875
FDV24,OUT017,1607.512218
FDV25,OUT017,4743.947166
FDV26,OUT017,3820.342091
FDV31,OUT017,1640.853212
FDV33,OUT017,3465.081891
FDV34,OUT017,904.0648711
FDV35,OUT017,3329.336415
FDV37,OUT017,2581.664621
FDV45,OUT017,3828.022427
FDV49,OUT017,4963.640503
FDV55,OUT017,2959.25138
FDV56,OUT017,1041.667917
FDV58,OUT017,2660.611332
FDV59,OUT017,3831.451787
FDW01,OUT017,1513.383447
FDW02,OUT017,2798.262008
FDW03,OUT017,2215.330448
FDW04,OUT017,3018.55072
FDW08,OUT017,1514.633734
FDW14,OUT017,1559.882226
FDW15,OUT017,3027.124118
FDW16,OUT017,2390.906505
FDW20,OUT017,2114.771628
FDW22,OUT017,5075.451908
FDW23,OUT017,573.2269493
FDW24,OUT017,704.0903513
FDW25,OUT017,1243.714341
FDW27,OUT017,2108.579729
FDW28,OUT017,3060.703262
FDW32,OUT017,1026.970662
FDW36,OUT017,1363.17036
FDW40,OUT017,2522.722507
FDW47,OUT017,1547.141203
FDW55,OUT017,4382.14975
FDW58,OUT017,1817.560481
FDW60,OUT017,3407.925901
FDX01,OUT017,1521.182858
FDX02,OUT017,4467.455065
FDX03,OUT017,502.0201118
FDX07,OUT017,3241.816305
FDX08,OUT017,2129.775076
FDX09,OUT017,3407.925901
FDX11,OUT017,3348.269337
FDX12,OUT017,3814.805105
FDX13,OUT017,5023.439957
FDX15,OUT017,2410.553876
FDX16,OUT017,2223.725234
FDX21,OUT017,1332.806241
FDX22,OUT017,3386.492405
FDX24,OUT017,1509.489695
FDX27,OUT017,1258.003339
FDX28,OUT017,2377.451032
FDX34,OUT017,2866.491971
FDX38,OUT017,421.8112059
FDX39,OUT017,4121.947106
FDX46,OUT017,1239.927757
FDX51,OUT017,2688.617768
FDX56,OUT017,4554.975175
FDX59,OUT017,619.4280411
FDY01,OUT017,2008.49721
FDY14,OUT017,5460.004553
FDY16,OUT017,3601.827597
FDY19,OUT017,2623.995776
FDY21,OUT017,3372.203407
FDY24,OUT017,891.2047734
FDY26,OUT017,4543.901201
FDY27,OUT017,2412.554336
FDY32,OUT017,1808.748932
FDY34,OUT017,3059.845922
FDY35,OUT017,866.2194406
FDY37,OUT017,3133.577149
FDY39,OUT017,3588.824609
FDY43,OUT017,723.0232729
FDY44,OUT017,3414.35595
FDY47,OUT017,1863.374579
FDY48,OUT017,1558.691476
FDY51,OUT017,4729.658169
FDY55,OUT017,5722.386269
FDY59,OUT017,1205.889324
FDZ01,OUT017,1838.279527
FDZ03,OUT017,3000.689473
FDZ07,OUT017,823.9035952
FDZ10,OUT017,1968.309404
FDZ12,OUT017,2611.314291
FDZ23,OUT017,3057.845463
FDZ25,OUT017,3066.776086
FDZ31,OUT017,3456.794273
FDZ32,OUT017,987.7269514
FDZ34,OUT017,5179.76159
FDZ37,OUT017,1341.498714
FDZ43,OUT017,5097.171184
FDZ45,OUT017,2874.231845
FDZ49,OUT017,3468.41599
FDZ56,OUT017,3012.596971
FDZ59,OUT017,2917.336987
NCA18,OUT017,1118.828503
NCA30,OUT017,2516.006678
NCA54,OUT017,2371.794971
NCB07,OUT017,3442.457645
NCB18,OUT017,1773.740888
NCB30,OUT017,2889.439421
NCB55,OUT017,699.4464271
NCC07,OUT017,1599.176969
NCC19,OUT017,4350.999735
NCC30,OUT017,1991.31469
NCC31,OUT017,2047.970565
NCC42,OUT017,2110.484929
NCC54,OUT017,4138.093673
NCC55,OUT017,620.142491
NCD30,OUT017,1470.337842
NCD42,OUT017,757.4597569
NCD43,OUT017,536.1946308
NCE06,OUT017,1319.446028
NCE18,OUT017,4661.785431
NCE19,OUT017,1088.005095
NCE30,OUT017,2279.095099
NCE42,OUT017,5165.901262
NCF06,OUT017,2408.648677
NCF18,OUT017,3909.469713
NCF31,OUT017,1601.796619
NCF55,OUT017,870.914397
NCG06,OUT017,3525.274293
NCG07,OUT017,2996.096581
NCG18,OUT017,1980.455052
NCG19,OUT017,2514.863558
NCG30,OUT017,1981.764877
NCG42,OUT017,1978.311702
NCG43,OUT017,1205.889324
NCG54,OUT017,4039.49959
NCH18,OUT017,3690.848051
NCH30,OUT017,1787.145329
NCH54,OUT017,2029.037643
NCI06,OUT017,3317.905217
NCI31,OUT017,600.6482159
NCI42,OUT017,2869.826071
NCI55,OUT017,3033.268387
NCJ18,OUT017,2234.595079
NCJ19,OUT017,1351.739162
NCJ29,OUT017,1310.77737
NCJ54,OUT017,5186.334529
NCK06,OUT017,1430.328649
NCK18,OUT017,3012.120671
NCK19,OUT017,2737.414694
NCK30,OUT017,3375.346987
NCK31,OUT017,788.5145114
NCL05,OUT017,603.7101439
NCL06,OUT017,3088.566807
NCL07,OUT017,471.5369171
NCL19,OUT017,2426.986223
NCL30,OUT017,3292.185021
NCM05,OUT017,4585.458369
NCM18,OUT017,1971.167204
NCM19,OUT017,2988.365212
NCM41,OUT017,1050.241315
NCM43,OUT017,2425.557324
NCM54,OUT017,2483.570654
NCM55,OUT017,2515.816158
NCN07,OUT017,1677.324177
NCN17,OUT017,1375.494621
NCN18,OUT017,3096.711536
NCN26,OUT017,2011.890846
NCN30,OUT017,1070.484062
NCN41,OUT017,1215.993686
NCN42,OUT017,3126.289761
NCN43,OUT017,1916.511788
NCO06,OUT017,370.4422599
NCO07,OUT017,2572.019548
NCO55,OUT017,1311.3013
NCP02,OUT017,1001.480112
NCP17,OUT017,987.6555064
NCP41,OUT017,925.9270373
NCP43,OUT017,2314.817593
NCQ02,OUT017,3626.547563
NCQ41,OUT017,2721.339572
NCQ54,OUT017,3759.721019
NCR06,OUT017,697.3030775
NCR29,OUT017,1184.200667
NCR30,OUT017,480.1103156
NCR50,OUT017,4395.652853
NCR53,OUT017,3622.260863
NCS05,OUT017,2168.176756
NCS06,OUT017,3386.492405
NCS18,OUT017,2300.528596
NCS38,OUT017,1751.116642
NCS41,OUT017,2169.069819
NCS54,OUT017,3732.490273
NCT05,OUT017,3772.295337
NCT06,OUT017,2134.776225
NCT41,OUT017,2150.208342
NCT42,OUT017,2080.478034
NCU05,OUT017,1109.42158
NCU29,OUT017,2776.828512
NCU41,OUT017,4203.465836
NCU53,OUT017,1601.082169
NCU54,OUT017,3938.404933
NCV18,OUT017,3036.411966
NCV29,OUT017,2098.339281
NCV30,OUT017,977.3674282
NCV54,OUT017,1689.571889
NCW05,OUT017,3450.792894
NCW17,OUT017,3274.859612
NCW18,OUT017,4196.678563
NCW54,OUT017,970.7944894
NCX18,OUT017,2589.370474
NCX41,OUT017,2537.011504
NCX53,OUT017,2206.578437
NCY17,OUT017,938.2155751
NCY30,OUT017,3157.868445
NCY42,OUT017,2803.322695
NCY54,OUT017,3562.068462
NCZ05,OUT017,738.2648703
NCZ29,OUT017,1789.161098
NCZ53,OUT017,3235.029031
NCZ54,OUT017,3486.515387
DRA24,OUT018,2054.898412
DRB01,OUT018,1388.727077
DRB13,OUT018,2221.963324
DRB24,OUT018,2790.854153
DRB48,OUT018,569.8479718
DRC12,OUT018,2046.849712
DRC36,OUT018,2755.283249
DRC49,OUT018,2587.417818
DRD15,OUT018,2307.932143
DRD27,OUT018,1161.658019
DRD49,OUT018,3325.331351
DRE01,OUT018,2660.508717
DRE12,OUT018,1415.121013
DRE13,OUT018,1420.277982
DRE25,OUT018,1347.308901
DRE27,OUT018,910.2862357
DRE60,OUT018,3727.63584
DRF25,OUT018,717.8570419
DRF48,OUT018,1369.236171
DRG01,OUT018,1120.727115
DRG15,OUT018,1195.442256
DRG25,OUT018,4178.363049
DRG36,OUT018,3287.263174
DRG51,OUT018,1865.523374
DRH01,OUT018,2352.796033
DRH11,OUT018,859.4271519
DRH23,OUT018,727.9853522
DRH25,OUT018,680.9635406
DRH36,OUT018,1171.078623
DRH37,OUT018,1930.716395
DRH39,OUT018,1354.211931
DRH51,OUT018,884.3998757
DRH59,OUT018,580.666585
DRI25,OUT018,787.2063828
DRI59,OUT018,4195.417592
DRJ23,OUT018,2629.323267
DRJ35,OUT018,646.6514242
DRJ37,OUT018,2684.87235
DRJ51,OUT018,3287.628629
DRJ59,OUT018,429.8150911
DRK35,OUT018,551.1510589
DRK37,OUT018,3263.508632
DRK39,OUT018,1507.499788
DRK49,OUT018,541.3947291
DRL01,OUT018,3909.318931
DRL23,OUT018,1569.017961
DRL35,OUT018,701.3245767
DRL47,OUT018,1243.276189
DRL49,OUT018,847.2453354
DRL59,OUT018,641.3726371
DRM35,OUT018,3754.435836
DRM48,OUT018,801.5635237
DRM49,OUT018,734.5635331
DRN36,OUT018,1227.9271
DRN59,OUT018,735.4771693
DRO35,OUT018,2384.590574
DRO59,OUT018,954.7498658
DRP47,OUT018,3462.681331
DRY23,OUT018,461.2847836
DRZ24,OUT018,2390.072391
FDA03,OUT018,2067.5588
FDA08,OUT018,1930.716395
FDA14,OUT018,1205.99983
FDA19,OUT018,1293.099818
FDA22,OUT018,3567.241923
FDA23,OUT018,1759.054298
FDA33,OUT018,2325.7524
FDA35,OUT018,2661.726899
FDA36,OUT018,1820.267926
FDA40,OUT018,803.999887
FDA46,OUT018,3497.805569
FDA48,OUT018,3955.131262
FDA49,OUT018,957.4907745
FDA50,OUT018,1115.016889
FDA51,OUT018,1944.217908
FDA52,OUT018,2647.108719
FDA56,OUT018,2519.077828
FDA57,OUT018,925.8180517
FDA58,OUT018,2012.436081
FDB04,OUT018,1378.285521
FDB05,OUT018,2832.272329
FDB11,OUT018,4076.279427
FDB16,OUT018,1053.239852
FDB17,OUT018,2919.981408
FDB20,OUT018,1068.954395
FDB22,OUT018,2026.079715
FDB26,OUT018,808.8726136
FDB27,OUT018,3034.896543
FDB28,OUT018,1808.999746
FDB33,OUT018,2649.423264
FDB37,OUT018,4705.470248
FDB39,OUT018,613.96355
FDB44,OUT018,3243.774089
FDB47,OUT018,2103.799704
FDB53,OUT018,3219.897729
FDB57,OUT018,3743.228565
FDC03,OUT018,2944.649586
FDC08,OUT018,2692.18144
FDC10,OUT018,1014.258039
FDC28,OUT018,1270.807094
FDC32,OUT018,1134.492568
FDC37,OUT018,1699.769458
FDC38,OUT018,1878.740645
FDC41,OUT018,1160.753084
FDC44,OUT018,2221.963324
FDC46,OUT018,3470.773538
FDC48,OUT018,1283.963456
FDC51,OUT018,1960.663361
FDC52,OUT018,1410.958893
FDC60,OUT018,1053.118034
FDD02,OUT018,1799.741565
FDD04,OUT018,1600.081593
FDD16,OUT018,733.3453514
FDD17,OUT018,3168.490464
FDD26,OUT018,2370.581485
FDD28,OUT018,937.9998681
FDD34,OUT018,2238.408776
FDD35,OUT018,2126.945156
FDD38,OUT018,1387.508896
FDD40,OUT018,3139.152589
FDD41,OUT018,1577.849778
FDD46,OUT018,1547.699782
FDD47,OUT018,2936.62989
FDD51,OUT018,414.18176
FDD53,OUT018,406.7508519
FDD57,OUT018,1318.942672
FDD59,OUT018,1425.272527
FDE02,OUT018,1614.577955
